station_id,station_name,station_code,nfc_code,country,lat,lon,analysis_period,data_period,par_id,non_missing,n_start,n_end,mean,median,std_dev,mk_stat,norm_mk_stat,mk_p_val,trend,sen_slp,symbol,link
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,Al,6,0,5,10.6134166667,10.38125,3.45147650168,2.0,0.191273013919,0.84831170252,no trend,0.342857142857,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_Al_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,TOC,4,0,4,0.493997552435,0.44116422778,0.117659829889,2.0,0.339683110243,0.734095182319,no trend,0.01284210956,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_TOC_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,EH,8,1,5,0.16200641357,0.159495622317,0.0566345393616,-2.0,-0.123717914826,0.901538626657,no trend,-0.00277074720069,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_EH_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ESO4,8,1,5,49.4293136992,47.0596455469,6.39845884827,-24.0,-2.84551204101,0.0044340083031,decreasing,-1.3571819442,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ESO4_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ECl,8,1,5,4.99498134286,4.73119065714,0.857545525422,-10.0,-1.11346123344,0.265510388954,no trend,-0.121692223077,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ECl_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ENO3,8,1,5,18.1579859196,19.3035714286,2.99291610419,2.0,0.123717914826,0.901538626657,no trend,0.429886264286,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ENO3_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ESO4X,8,1,5,48.9148306209,46.5616413311,6.32702406657,-24.0,-2.84551204101,0.0044340083031,decreasing,-1.34664890574,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ESO4X_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ESO4_ECl,8,1,5,54.4242950421,51.8946379326,7.11175477258,-24.0,-2.84551204101,0.0044340083031,decreasing,-1.34348395578,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ESO4_ECl_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ECa_EMg,8,1,5,115.100012534,119.24155255,9.03868146252,-4.0,-0.371153744479,0.710523022916,no trend,-0.806696225198,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ECa_EMg_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ECaX_EMgX,8,1,5,113.936181881,117.919479295,8.98886237041,-4.0,-0.371153744479,0.710523022916,no trend,-0.769961385443,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ECaX_EMgX_1990-2004.png
23488,Lago d'Alzasca,CH19,,Switzerland,46.267,8.585,1990-2004,1990-2004,ANC,8,1,5,76.3998265417,76.837526079,9.47504233926,4.0,0.371153744479,0.710523022916,no trend,0.851280930753,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23488_ANC_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,Al,5,0,5,92.06205,88.2,17.2931197775,-2.0,-0.244948974278,0.806495940507,no trend,-6.18140625,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_Al_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,TOC,5,0,5,0.717342584107,0.80911406862,0.171592394043,-4.0,-0.734846922835,0.46243272645,no trend,-0.0671870602662,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_TOC_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,EH,7,1,5,7.33034609972,6.0953689724,3.0376040934,-1.0,0.0,1.0,no trend,-0.0819097371301,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_EH_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ESO4,7,1,5,39.9665212455,35.3983292083,10.2695907724,-21.0,-3.00375704593,0.00266668179361,decreasing,-1.98368055556,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ESO4_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ECl,7,1,5,6.69378542041,5.91198542857,1.40141224397,-17.0,-2.40300563674,0.0162609367805,decreasing,-0.25849147619,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ECl_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ENO3,7,1,5,25.5205950969,26.4285714286,7.19919589244,15.0,2.10262993215,0.0354981313207,increasing,0.982142857143,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ENO3_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ESO4X,7,1,5,39.2770613472,34.7893947092,10.1285641874,-21.0,-3.00375704593,0.00266668179361,decreasing,-1.95516753968,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ESO4X_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ESO4_ECl,7,1,5,46.6603066659,41.3103146369,11.6430104001,-21.0,-3.00375704593,0.00266668179361,decreasing,-2.26050595238,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ESO4_ECl_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ECa_EMg,7,1,5,44.1709352762,45.153246025,2.92885636088,-5.0,-0.600751409186,0.548005572361,no trend,-0.17149830119,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ECa_EMg_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ECaX_EMgX,7,1,5,42.6112832732,43.4248838095,2.83164530227,-1.0,0.0,1.0,no trend,-0.0865626162313,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ECaX_EMgX_1990-2004.png
23489,Lago del Starlaresc da Sgiof,CH20,,Switzerland,46.276,8.777,1990-2004,1990-2004,ANC,7,1,5,-6.09009103289,-7.7833995079,7.653336898,13.0,1.80225422756,0.0715054164449,no trend,1.33800281206,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23489_ANC_1990-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,Al,5,0,5,10.236,9.27,2.97357192615,6.0,1.22474487139,0.22067136192,no trend,0.840833333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_Al_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,TOC,5,5,5,0.402953299324,0.439593103475,0.0862464791719,2.0,0.244948974278,0.806495940507,no trend,0.0239947233237,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_TOC_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,EH,5,5,5,0.0401563382995,0.0380189396321,0.00509725032563,-9.0,-2.02116461056,0.0432627278069,decreasing,-0.00317915778254,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_EH_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ESO4,5,5,5,196.972478679,207.947530396,20.9747054536,0.0,0.0,1.0,no trend,0.967055161458,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ESO4_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ECl,5,5,5,29.8286393343,30.4375485143,5.06964982943,4.0,0.734846922835,0.46243272645,no trend,2.9486536625,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ECl_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ENO3,5,5,5,35.7603772714,35.0,2.42356210227,0.0,0.0,1.0,no trend,0.0109063526786,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ENO3_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ESO4X,5,5,5,193.900128828,204.817482548,21.2642672008,0.0,0.0,1.0,no trend,0.643747730158,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ESO4X_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ESO4_ECl,5,5,5,226.801118013,238.336344453,18.6960240765,4.0,0.734846922835,0.46243272645,no trend,4.10596226146,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ESO4_ECl_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ECa_EMg,5,5,5,452.206809128,480.70029385,48.934073188,2.0,0.244948974278,0.806495940507,no trend,6.61005159792,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ECa_EMg_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ECaX_EMgX,5,5,5,445.256736163,473.619700175,49.4623592861,2.0,0.244948974278,0.806495940507,no trend,5.92301529455,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ECaX_EMgX_2000-2004.png
23495,Maggia,CH26,,Switzerland,46.36,8.64,1990-2004,2000-2004,ANC,5,5,5,306.158218157,330.219502398,42.7366368941,4.0,0.734846922835,0.46243272645,no trend,9.06647404208,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23495_ANC_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,Al,5,0,5,9.5135,10.6575,2.26511561515,4.0,0.734846922835,0.46243272645,no trend,0.4975,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_Al_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,TOC,5,5,5,0.474884838017,0.43026285212,0.0813318546086,6.0,1.22474487139,0.22067136192,no trend,0.0424724539944,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_TOC_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,EH,5,5,5,0.0813686594042,0.0758577575029,0.010089908598,5.0,1.01058230528,0.312216388343,no trend,0.00122087212023,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_EH_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ESO4,5,5,5,128.537559654,122.343538198,10.0721468753,6.0,1.22474487139,0.22067136192,no trend,4.95869758116,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ESO4_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ECl,5,5,5,22.7258044771,23.1466497,3.72928079869,4.0,0.734846922835,0.46243272645,no trend,1.94727493214,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ECl_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ENO3,5,5,5,72.4747914143,69.6079159286,4.63522296661,-2.0,-0.244948974278,0.806495940507,no trend,-1.10832827232,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ENO3_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ESO4X,5,5,5,126.196801793,120.625939626,9.89478323152,6.0,1.22474487139,0.22067136192,no trend,4.72221971195,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ESO4X_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ESO4_ECl,5,5,5,151.263364131,145.112713523,12.2951515231,10.0,2.2045407685,0.0274863361115,increasing,7.25459922402,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ESO4_ECl_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ECa_EMg,5,5,5,296.974930927,294.016912833,17.5948928755,4.0,0.734846922835,0.46243272645,no trend,7.62705945208,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ECa_EMg_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ECaX_EMgX,5,5,5,291.679818483,288.696012694,17.3434066154,4.0,0.734846922835,0.46243272645,no trend,7.4073809841,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ECaX_EMgX_2000-2004.png
23496,Vedeggio,CH27,,Switzerland,46.13,8.99,1990-2004,2000-2004,ANC,5,5,5,164.602503989,158.43291585,15.2678984308,2.0,0.244948974278,0.806495940507,no trend,2.86586164731,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23496_ANC_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,Al,5,0,5,8.272,7.21,2.23196550153,-2.0,-0.244948974278,0.806495940507,no trend,-0.4175,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_Al_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,TOC,5,5,5,0.289605649586,0.315,0.0902300357626,-2.0,-0.244948974278,0.806495940507,no trend,-0.0198037396669,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_TOC_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,EH,5,5,5,0.173833543598,0.177827941004,0.0191256901964,8.0,1.71464281995,0.0864107329737,no trend,0.0109710340041,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_EH_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ESO4,5,5,5,74.2521118146,76.5439947604,5.31539463377,2.0,0.244948974278,0.806495940507,no trend,0.664819663628,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ESO4_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ECl,5,5,5,8.84615979714,6.00206162857,7.26915938069,-8.0,-1.71464281995,0.0864107329737,no trend,-0.930798182143,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ECl_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ENO3,5,5,5,47.3214703929,47.2379003929,4.16532850463,0.0,0.0,1.0,no trend,0.427260120536,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ENO3_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ESO4X,5,5,5,73.3409573555,74.2993176497,5.23812718508,2.0,0.244948974278,0.806495940507,no trend,1.16615246145,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ESO4X_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ESO4_ECl,5,5,5,83.0982716117,81.6300595238,9.71872508305,-2.0,-0.244948974278,0.806495940507,no trend,-3.36647207768,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ESO4_ECl_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ECa_EMg,5,5,5,146.16072933,140.755374467,10.3604564794,10.0,2.2045407685,0.0274863361115,increasing,5.76875531771,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ECa_EMg_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ECaX_EMgX,5,5,5,144.099574097,139.272887645,11.4252885766,10.0,2.2045407685,0.0274863361115,increasing,6.32686013505,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ECaX_EMgX_2000-2004.png
23497,Verzasca,CH28,,Switzerland,46.36,8.79,1990-2004,2000-2004,ANC,5,5,5,63.8931943109,60.2870452993,18.0834617562,8.0,1.71464281995,0.0864107329737,no trend,11.571184873,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23497_ANC_2000-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,Al,7,5,0,181.0,180.0,35.1129131043,-1.0,0.0,1.0,no trend,-1.375,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_Al_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,TOC,15,5,5,1.51333333333,1.4,0.670145684232,9.0,0.396870448111,0.691462997391,no trend,0.0214285714286,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_TOC_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,EH,15,5,5,3.36941375274,2.88403150313,2.37141003689,-72.0,-3.51789905312,0.000434977796902,decreasing,-0.477454066818,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_EH_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ESO4,15,5,5,74.8611111111,75.0,6.4677670476,-8.0,-0.34768974373,0.728073199991,no trend,-0.260416666667,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ESO4_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ECl,15,5,5,56.0952380952,54.2857142857,5.30324359371,18.0,0.877486317848,0.380222547194,no trend,0.0,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ECl_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ENO3,15,5,5,88.3571428571,87.8571428571,4.3569755739,-24.0,-1.19356443072,0.232648394625,no trend,-0.178571428571,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ENO3_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ESO4X,15,5,5,69.0833015873,69.4085714286,6.36039217442,-15.0,-0.692820323028,0.488422316623,no trend,-0.35780952381,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ESO4X_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ESO4_ECl,15,5,5,130.956349206,131.369047619,9.28580876747,15.0,0.692820323028,0.488422316623,no trend,0.532738095238,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ESO4_ECl_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ECa_EMg,15,5,5,167.5,183.333333333,29.4509950785,70.0,3.41880330515,0.000628971753311,increasing,5.41666666667,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ECa_EMg_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ECaX_EMgX,15,5,5,154.429809524,169.353333333,28.8422851391,66.0,3.2206118092,0.00127917284627,increasing,5.70512820513,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ECaX_EMgX_1990-2004.png
23505,"Schwarzwald, Dürreychbach",DE01,,Germany,48.750167,8.443167,1990-2004,1990-2004,ANC,15,5,5,34.9319106015,30.6688963211,46.3492383285,81.0,3.95897327444,7.52726584174e-05,increasing,9.79027313266,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23505_ANC_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,Al,9,5,0,66.6711111111,60.0,39.0427139312,-18.0,-1.81910975627,0.0688946869077,no trend,-10.0833333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_Al_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,TOC,13,5,3,1.65384615385,1.55,0.542932446098,12.0,0.673609679265,0.500559497818,no trend,0.0208333333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_TOC_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,EH,15,5,5,1.16397164643,1.1220184543,0.516896979572,2.0,0.0497108608554,0.960352801451,no trend,0.0,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_EH_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ESO4,13,5,3,92.4679487179,92.7083333333,4.70009584978,18.0,1.04103314068,0.29786016755,no trend,0.719246031746,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ESO4_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ECl,15,5,5,264.666666667,265.714285714,25.2709323025,64.0,3.12151606122,0.00179922433278,increasing,4.12698412698,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ECl_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ENO3,14,5,4,55.6887755102,57.1428571429,3.04487720478,34.0,2.28448021227,0.0223433242178,increasing,0.0,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ENO3_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ESO4X,13,5,3,65.7784981685,65.180952381,4.51045998289,6.0,0.305044438043,0.760332307522,no trend,0.155892857143,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ESO4X_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ESO4_ECl,13,5,3,351.588827839,349.851190476,24.0337210425,40.0,2.37934661674,0.0173433591624,increasing,3.71130952381,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ESO4_ECl_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ECa_EMg,15,5,5,234.805555556,235.416666667,13.286624535,77.0,3.77026925706,0.000163071514149,increasing,2.8869047619,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ECa_EMg_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ECaX_EMgX,15,5,5,173.138222222,172.255238095,8.86338205649,65.0,3.16717861955,0.00153925741851,increasing,1.60201058201,small_red,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ECaX_EMgX_1990-2004.png
23506,"Fichtelgebirge, Eger",DE02,,Germany,50.085,11.8245,1990-2004,1990-2004,ANC,5,0,3,58.5482361841,55.8227822902,12.9099143776,-2.0,-0.244948974278,0.806495940507,no trend,-1.68917058183,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23506_ANC_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,Al,9,5,0,49.5638888889,55.0,31.2665783803,5.0,0.419313934689,0.67498671397,no trend,1.33333333333,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_Al_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,TOC,14,5,4,1.61785714286,1.6,0.345636059627,33.0,1.78052762904,0.0749896518156,no trend,0.05,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_TOC_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,EH,14,5,5,0.355850200863,0.316227766017,0.227882589008,-16.0,-0.825722823845,0.408961342037,no trend,-0.014587691815,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_EH_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,ESO4,15,5,5,269.444444444,270.833333333,26.9532897443,-83.0,-4.1363528329,3.52869484213e-05,decreasing,-5.20833333333,small_green,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_ESO4_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,ECl,15,5,5,77.0476190476,77.1428571429,6.11995414021,-34.0,-1.64862671637,0.0992241319364,no trend,-0.714285714286,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_ECl_1990-2004.png
23507,"Rothaargebirge, Elberndorfer Bach",DE03,,Germany,50.987833,8.201333,1990-2004,1990-2004,ENO3,15,5,5,72.8095238095,75.0,11.056496404,9.0,0.396870448111,0.691462997391,no trend,0.292207792208,small_yellow,http://77.104.141.195/~icpwater/wp-content/core_plots/trends_plots_1990-2004\23507_ENO3_1990-2004.png
